RW00363273, 692, 1.3.2.4
RW00367426, 685, 1.3.2.4
RW00382528, 631, 1.3.2.4
RW00374685, 140, 1.3.2.4
RW00358918, 139, 1.3.2.4
RW00375489, 116, 1.3.2.4
RW00363247, 117, 1.3.2.4
RW00370398, 72, 1.3.2.4
RW00274810, 454, 1.1.3.3
RW00379537, 450, 1.1.3.3
RW00367633, 428, 1.1.3.3
RW00367303, 425, 1.1.3.3
RW00342947, 429, 1.1.3.3
RW00317465, 413, 1.1.3.3
RW00319847, 369, 1.1.3.3
RW00366551, 327, 1.1.3.3
RW00339771, 314, 1.1.3.3
RW00319785, 315, 1.1.3.3
RW00377506, 322, 1.1.3.3
RW00350896, 337, 1.1.3.3
RW00367111, 332, 1.1.3.3
RW00367308, 347, 1.1.3.3
RW00367639, 314, 1.1.3.3
RW00369069, 334, 1.1.3.3
RW00368458, 315, 1.1.3.3
RW00367922, 329, 1.1.3.3
RW00369161, 316, 1.1.3.3
RW00275047, 319, 1.1.3.3
RW00375753, 357, 1.1.3.3
RW00346443, 338, 1.1.3.3
RW00357491, 328, 1.1.3.3
RW00309334, 326, 1.1.3.3
RW00319778, 486, 1.1.3.3
RW00341042, 374, 1.1.3.3
RW00329806, 30, 1.1.3.3
RW00354509, 20, 1.1.3.3
RW00366066, 19, 1.1.3.3
RW00274476, 23, 1.1.3.3
RW00318291, 22, 1.1.3.3
RW00366993, 20, 1.1.3.3
RW00366868, 12, 1.1.3.3
RW00318445, 21, 1.1.3.3
RW00378271, 11, 1.1.3.3
RW00318532, 16, 1.1.3.3
RW00378250, 10, 1.1.3.3
RW00366935, 10, 1.1.3.3
RW00354456, 6, 1.1.3.3
RW00366398, 6, 1.1.3.3
RW00354762, 6, 1.1.3.3
RW00318556, 7, 1.1.3.3
RW00378665, 7, 1.1.3.3
RW00354090, 6, 1.1.3.3
RW00366186, 7, 1.1.3.3
RW00354137, 7, 1.1.3.3
RW00341715, 7, 1.1.3.3
RW00366471, 6, 1.1.3.3
